"ID","x","y","label","truth"
"cell_5605",2757.80419921875,47380.03125,5,"Pia Layer 1"
"cell_1544",14702.3916015625,42813.95703125,5,"Pia Layer 1"
"cell_3068",12860.6162109375,9583.037109375,1,"White matter"
"cell_4563",7877.005859375,45880.71875,5,"Pia Layer 1"
"cell_5379",6840.6787109375,28374.130859375,12,"White matter"
"cell_4489",13113.3994140625,1520.85583496094,12,"White matter"
"cell_1364",17714.794921875,7521.1025390625,1,"Ventricle"
"cell_1580",16257.5869140625,41694.90234375,5,"Pia Layer 1"
"cell_2",21054.029296875,38600.7109375,5,"Pia Layer 1"
"cell_4451",13139.3955078125,10444.5546875,1,"White matter"
"cell_3",20860.18359375,38742.015625,5,"Pia Layer 1"
"cell_1072",17090.1484375,14804.7861328125,12,"White matter"
"cell_3300",13100.0625,43593.55078125,5,"Pia Layer 1"
"cell_1208",17388.458984375,11797.892578125,1,"White matter"
"cell_997",19560.794921875,15004.7138671875,12,"White matter"
"cell_5617",1717.31970214844,47518.83203125,5,"Pia Layer 1"
"cell_2987",14434.51953125,7458.3857421875,1,"White matter"
"cell_208",20648.525390625,38907.77734375,5,"Pia Layer 1"
"cell_4461",12939.3408203125,8548.69140625,1,"White matter"
"cell_3311",10825.052734375,44577.609375,5,"Pia Layer 1"
"cell_3097",16773.5,205.193862915039,1,"White matter"
"cell_1583",16114.7021484375,41772,5,"Pia Layer 1"
"cell_3319",10175.400390625,44883.1328125,5,"Pia Layer 1"
"cell_4471",12860.6162109375,9583.037109375,1,"White matter"
"cell_1579",16462.572265625,41506.72265625,5,"Pia Layer 1"
"cell_3329",9524.068359375,45165.21875,5,"Pia Layer 1"
"cell_169",17912.572265625,40586.88671875,5,"Pia Layer 1"
"cell_3041",13305.75,7224.16015625,1,"White matter"
"cell_7",23431.62890625,37246.5390625,5,"Pia Layer 1"
"cell_2885",16814.283203125,7811.1123046875,1,"Ventricle"
"cell_1555",13605.951171875,43428.00390625,5,"Pia Layer 1"
"cell_429",19689.7109375,32420.619140625,7,"Layer 4"
"cell_6550",4345.90966796875,25346.0234375,5,"Hippocampus"
"cell_5964",2301.5673828125,40891.32421875,14,"Layer 4"
"cell_1292",19377.294921875,8051.705078125,6,"Internal Capsule Caudoputamen"
"cell_246",19200.130859375,35124.07421875,14,"Layer 2-3 lateral"
"cell_5631",818.922424316406,47876.2265625,15,"Pia Layer 1"
"cell_6597",753.2353515625,47797.515625,15,"Pia Layer 1"
"cell_4125",9640.4765625,29468.802734375,13,"Layer 6"
"cell_4057",10927.921875,29846.5,13,"Layer 6"
"cell_1609",14868.53125,38551.80859375,8,"Layer 2-3 lateral"
"cell_6166",2066.7470703125,35591.6875,14,"Layer 6"
"cell_6220",665.001708984375,38134.515625,16,"Layer 5"
"cell_1603",15149.228515625,41610.9140625,5,"Pia Layer 1"
"cell_1407",19875.9296875,4563.44091796875,6,"White matter"
"cell_5312",8601.9462890625,30003.48828125,13,"Layer 6"
"cell_4923",8361.71875,36412.453125,8,"Layer 4"
"cell_3162",15529.587890625,65.3113403320312,12,"White matter"
"cell_4845",5403.86572265625,40460.26171875,14,"Layer 4"
"cell_1532",16856.015625,6278.02392578125,5,"Ventricle"
"cell_2827",16423.96875,12304.537109375,1,"White matter"
"cell_5935",2885.68237304688,40143.1796875,7,"Layer 4"
"cell_4727",7993.83935546875,39405.24609375,14,"Layer 4"
"cell_2659",13652.2626953125,21869.41796875,12,"White matter"
"cell_6596",818.922424316406,47876.2265625,15,"Pia Layer 1"
"cell_267",18677.83203125,34814.16015625,14,"Layer 3-4"
"cell_2860",13833.3203125,12709.3896484375,15,"White matter"
"cell_804",17500.392578125,26366.67578125,9,"Layer 4"
"cell_4995",6548.7900390625,37807.46875,14,"Layer 4"
"cell_6099",3893.16381835938,38137.49609375,4,"Layer 4"
"cell_3949",13173.4423828125,28438.068359375,13,"Layer 6"
"cell_1187",17784.6015625,12111.6240234375,5,"White matter"
"cell_5600",2920.42724609375,47437.1171875,5,"Pia Layer 1"
"cell_2285",13126.0986328125,27913.646484375,13,"Layer 6"
"cell_6455",4739.310546875,29730.40234375,12,"White matter"
"cell_4889",9009.9462890625,37256.48828125,14,"Layer 4"
"cell_5632",753.2353515625,47797.515625,15,"Pia Layer 1"
"cell_6364",2306.0107421875,32436.470703125,3,"Layer 6"
"cell_3093",16856.015625,6278.02392578125,5,"Ventricle"
"cell_6551",4315.04931640625,25436.5703125,5,"Hippocampus"
"cell_4621",6178.86474609375,42718.10546875,8,"Layer 2-3 medial"
"cell_663",18538.423828125,30629.25390625,7,"Layer 4"
"cell_2845",15413.7275390625,13997.888671875,15,"White matter"
"cell_4566",7758.6962890625,44253.51953125,8,"Layer 2-3 medial"
"cell_1888",12989.7412109375,35238.1796875,14,"Layer 4"
"cell_5765",1833.1689453125,45566.5546875,14,"Layer 2-3 medial"
"cell_5985",2008.47106933594,39666.03125,7,"Layer 4"
"cell_2846",15377.0537109375,14025.8349609375,15,"White matter"
"cell_6300",3582.7841796875,31555.3671875,3,"Layer 6"
"cell_6570",2691.6298828125,27237.8671875,5,"Hippocampus"
"cell_3844",11061.0126953125,31016.408203125,13,"Layer 6"
"cell_5612",2067.99462890625,46739.92578125,14,"Pia Layer 1"
"cell_5198",6595.03955078125,33869.953125,4,"Layer 6"
"cell_3741",9009.9462890625,37256.48828125,14,"Layer 4"
"cell_2068",13936.2861328125,34931.49609375,7,"Layer 4"
"cell_4806",6262.3994140625,39411.24609375,14,"Layer 4"
"cell_1977",15904.9658203125,34202.19921875,7,"Layer 4"
"cell_4946",7766.78955078125,36386.4453125,8,"Layer 4"
"cell_7352",663.162780761719,38135.421875,16,"Layer 5"
"cell_4494",12987.0703125,2031.57653808594,12,"White matter"
"cell_2095",13417.0341796875,32604.841796875,7,"Layer 4"
"cell_2017",15150.5654296875,32506.830078125,7,"Layer 4"
"cell_4726",8035.0546875,43088.94140625,8,"Layer 2-3 medial"
"cell_5983",2042.58203125,41151.58203125,14,"Layer 4"
"cell_5333",8186.88818359375,27468.2734375,12,"White matter"
"cell_4943",7812.3251953125,37044.34375,14,"Layer 4"
"cell_125",21141.400390625,31246.5390625,7,"Layer 4"
"cell_4418",13264.681640625,13216.5234375,15,"White matter"
"cell_4982",6901.04931640625,37717.52734375,14,"Layer 4"
"cell_7813",1232.85754394531,27672.10546875,5,"Hippocampus"
"cell_3284",12987.0703125,2031.57653808594,12,"White matter"
"cell_5443",4739.310546875,29730.40234375,12,"White matter"
"cell_7045",1117.21252441406,39381.4609375,14,"Layer 4"
"cell_4214",11641.39453125,24013.076171875,12,"White matter"
"cell_534",17553.890625,34917.2578125,7,"Layer 3-4"
"cell_3000",14130.048828125,10374.0029296875,1,"White matter"
"cell_6569",2750.77587890625,26523.919921875,5,"Hippocampus"
"cell_1976",15967.740234375,34349.09765625,7,"Layer 4"
"cell_2729",15848.84375,18322.8984375,12,"White matter"
"cell_5976",2188.64916992188,41505.63671875,14,"Layer 4"
"cell_793",17751.048828125,24189.3828125,6,"Layer 6"
"cell_2283",13173.4423828125,28438.068359375,13,"Layer 6"
"cell_465",18894.11328125,31808.14453125,7,"Layer 4"
"cell_6332",2784.5048828125,34618.4296875,8,"Layer 6"
"cell_2614",15433.150390625,18992.482421875,12,"White matter"
"cell_529",17627.302734375,33509.07421875,14,"Layer 4"
"cell_2887",16793.759765625,7607.53466796875,1,"Ventricle"
"cell_357",20949.3046875,32979.9296875,7,"Layer 4"
"cell_132",20949.3046875,32979.9296875,7,"Layer 4"
"cell_1325",18595.32421875,7972.88818359375,3,"Internal Capsule Caudoputamen"
"cell_7814",1247.80932617188,27187.125,5,"Hippocampus"
"cell_1075",16980.537109375,16221.8681640625,12,"White matter"
"cell_6559",3841.72631835938,25361.453125,5,"Hippocampus"
"cell_6601",500.494995117188,48081.109375,15,"Pia Layer 1"
"cell_1910",17344.017578125,31908.1484375,7,"Layer 4"
"cell_4429",12914.169921875,11240.189453125,15,"White matter"
"cell_2634",14638.2529296875,20483.375,12,"White matter"
"cell_6180",1710.51696777344,34865.5078125,13,"Layer 6"
"cell_6317",3194.45483398438,33759.23046875,13,"Layer 6"
"cell_7838",121.392921447754,29819.1640625,2,"Hippocampus"
"cell_2692",16980.537109375,16221.8681640625,12,"White matter"
"cell_3504",9341.14453125,41024.98046875,14,"Layer 2-3 medial"
"cell_6377",2022.83386230469,33694.7421875,13,"Layer 6"
"cell_6167",1950.666015625,38980.0234375,7,"Layer 4"
"cell_1600",15238.9990234375,42399.66015625,5,"Pia Layer 1"
"cell_1774",15227.7607421875,38091.96875,8,"Layer 2-3 lateral"
"cell_2466",14243.0732421875,26249.810546875,13,"Layer 6"
"cell_1108",20261.517578125,11076.03515625,1,"White matter"
"cell_6474",4033.56518554688,30145.89453125,12,"White matter"
"cell_4705",8638.958984375,38744.81640625,14,"Layer 4"
"cell_1171",18383.412109375,11794.4765625,1,"White matter"
"cell_4423",13130.296875,11480.1953125,15,"White matter"
"cell_3668",10555.9228515625,37909.20703125,14,"Layer 4"
"cell_2531",12882.2880859375,26529.01953125,13,"Layer 6"
"cell_2176",15902.115234375,30484.380859375,7,"Layer 5"
"cell_7817",1177.05627441406,29769.2578125,2,"Hippocampus"
"cell_6568",2756.14282226562,27158.005859375,5,"Hippocampus"
"cell_7826",666.532165527344,29859.11328125,2,"Hippocampus"
"cell_7818",1100.58081054688,30741.875,12,"White matter"
"cell_5328",8344.6572265625,27321.58984375,12,"White matter"
"cell_5599",2906.36791992188,47530.66015625,5,"Pia Layer 1"
"cell_542",17374.1015625,31961.419921875,7,"Layer 4"
"cell_703",17619.099609375,29659.826171875,10,"Layer 4"
"cell_5320",8484.400390625,30579.13671875,13,"Layer 6"
"cell_7829",363.5625,30958.484375,1,"White matter"
"cell_5388",6708.84130859375,28492.189453125,12,"White matter"
"cell_420",19843.015625,32554.076171875,7,"Layer 4"
"cell_3951",13126.0986328125,27913.646484375,13,"Layer 6"
"cell_2464",14260.8515625,26156.1484375,13,"Layer 6"
"cell_263",18782.892578125,36836.2734375,10,"Layer 2-3 lateral"
"cell_1847",13902.822265625,36688.16015625,14,"Layer 3-4"
"cell_2575",16500.365234375,22672.486328125,13,"Layer 6"
"cell_330",17000.265625,37026.56640625,10,"Layer 2-3 lateral"
"cell_7820",982.633117675781,27835.24609375,5,"Hippocampus"
"cell_5872",4165.06201171875,41794.58203125,14,"Layer 2-3 medial"
"cell_595",20406.56640625,28059.42578125,7,"Layer 4"
"cell_45",20956.27734375,35561.8515625,4,"Layer 2-3 lateral"
"cell_2340",16675.08203125,23843.498046875,13,"Layer 6"
"cell_5496",7259.8779296875,25950.6640625,16,"Hippocampus"
"cell_1624",14564.6884765625,38991.140625,8,"Layer 2-3 medial"
"cell_2837",15922.5087890625,13966.400390625,15,"White matter"
"cell_3051",13048.0888671875,10037.123046875,1,"White matter"
"cell_2422",15241.5400390625,25990.69921875,13,"Layer 6"
"cell_4436",13307.4560546875,9269.3681640625,1,"White matter"
"cell_5021",5870.984375,35429.46875,4,"Layer 5"
"cell_4430",12903.3828125,11457.826171875,15,"White matter"
"cell_796",17625.251953125,25697.892578125,13,"Layer 6"
"cell_4963",7395.27587890625,38337.51953125,14,"Layer 4"
"cell_5499",7152.7197265625,25972.759765625,16,"Hippocampus"
"cell_4590",6831.76025390625,46378.41015625,5,"Pia Layer 1"
"cell_6600",587.370544433594,47701.4375,15,"Pia Layer 1"
"cell_223",19969.607421875,37366.78125,10,"Layer 2-3 lateral"
"cell_6481",3825.00512695312,30131.328125,12,"White matter"
"cell_2995",14247.63671875,10348.1865234375,1,"White matter"
"cell_207",20573.484375,37058.18359375,10,"Layer 2-3 lateral"
"cell_3027",13489.859375,7829.74658203125,1,"White matter"
"cell_4542",8623.0859375,45333.8125,5,"Pia Layer 1"
"cell_2830",16323.3701171875,12313.57421875,1,"White matter"
"cell_378",20551.888671875,34433.2265625,4,"Layer 2-3 lateral"
"cell_4631",5869.74951171875,43973.58984375,8,"Layer 2-3 medial"
"cell_1000",19502.3671875,18038.267578125,12,"Layer 6"
"cell_4220",11427.390625,25498.80859375,12,"White matter"
"cell_4738",7733.62158203125,39953.78515625,14,"Layer 4"
"cell_1564",12858.4345703125,42925.20703125,5,"Pia Layer 1"
"cell_4454",13048.0888671875,10037.123046875,1,"White matter"
"cell_4245",10209.71484375,26620.126953125,12,"White matter"
"cell_4547",8491.7236328125,45358.8046875,5,"Pia Layer 1"
"cell_282",18224.46875,37795.43359375,10,"Layer 2-3 lateral"
"cell_7830",368.587371826172,27648.896484375,5,"Hippocampus"
"cell_4255",9907.4453125,22759.43359375,4,"Hippocampus"
"cell_6176",1778.24353027344,35274.77734375,14,"Layer 6"
"cell_353",21057.603515625,32648.876953125,7,"Layer 4"
"cell_3033",13305.91015625,9270.2255859375,1,"White matter"
"cell_5060",4726.8505859375,37068.91796875,4,"Layer 5"
"cell_3689",10050.09765625,37873.54296875,14,"Layer 4"
"cell_3070",12853.6396484375,7717.74755859375,1,"White matter"
"cell_4967",7249.25634765625,36543.7734375,8,"Layer 4"
"cell_2477",14081.9677734375,24676.15625,6,"Layer 6"
"cell_3675",10358.3193359375,38726.45703125,14,"Layer 4"
"cell_2495",13703.4541015625,26035.283203125,13,"Layer 6"
"cell_7925",1273.48681640625,26184.935546875,5,"Hippocampus"
"cell_5999",1716.17529296875,39858.1640625,14,"Layer 4"
"cell_839",16663.150390625,23874.244140625,13,"Layer 6"
"cell_4288",13104.9296875,18677.4921875,3,"Hippocampus"
"cell_2047",14532.275390625,34195.5390625,7,"Layer 4"
"cell_6205",1112.86584472656,36226.53125,16,"Layer 5"
"cell_4554",8308.4580078125,44686.68359375,5,"Layer 2-3 medial"
"cell_1694",17000.265625,37026.56640625,10,"Layer 2-3 lateral"
"cell_1051",17876.71875,17585.353515625,12,"White matter"
"cell_4462",12943.8779296875,7658.05029296875,1,"White matter"
"cell_5264",5071.81591796875,34893.90234375,4,"Layer 5"
"cell_4555",8324.3681640625,44481.65234375,5,"Layer 2-3 medial"
"cell_1578",16604.720703125,40346.75390625,5,"Pia Layer 1"
"cell_3074",17267.181640625,572.990112304688,1,"White matter"
"cell_1628",14421.4873046875,40645.875,8,"Layer 2-3 lateral"
"cell_2381",15836.2109375,24281.37890625,13,"Layer 6"
"cell_3248",13868.779296875,486.907165527344,12,"White matter"
"cell_4774",6944.302734375,41158.546875,8,"Layer 2-3 medial"
"cell_4473",12853.6396484375,7717.74755859375,1,"White matter"
"cell_4938",7926.92529296875,38129.27734375,14,"Layer 4"
"cell_2752",14030.21484375,18269.318359375,12,"Hippocampus"
"cell_1760",15411.33984375,37122.76953125,8,"Layer 2-3 lateral"
"cell_2150",16629.03125,29279.158203125,10,"Layer 5"
"cell_4544",8576.451171875,45349.20703125,5,"Pia Layer 1"
"cell_5709",3149.37182617188,46024.9375,14,"Layer 2-3 medial"
"cell_3052",13087.4287109375,7611.56201171875,1,"White matter"
"cell_698",17718.765625,27934.169921875,10,"Layer 5"
"cell_7059",782.782836914062,41338.7578125,7,"Layer 4"
"cell_1420",19373.1328125,6445.81396484375,6,"Internal Capsule Caudoputamen"
"cell_5876",4036.43920898438,39685.1796875,7,"Layer 4"
"cell_4940",7840.0166015625,37413.67578125,14,"Layer 4"
"cell_1558",13178.818359375,43234.08984375,5,"Pia Layer 1"
"cell_6450",4861.80224609375,30577.138671875,12,"Layer 6"
"cell_190",20956.27734375,35561.8515625,4,"Layer 2-3 lateral"
"cell_3030",13356.4345703125,7893.42529296875,1,"White matter"
"cell_1008",19143.08203125,16397.53125,12,"White matter"
"cell_590",20514.658203125,29486.068359375,7,"Layer 4"
"cell_6589",1177.619140625,46959.734375,5,"Pia Layer 1"
"cell_5316",8483.0615234375,28219.021484375,12,"White matter"
"cell_7337",1112.86584472656,36226.53125,16,"Layer 5"
"cell_3206",14826.76171875,519.920837402344,12,"White matter"
"cell_917",17311.44921875,22495.71484375,6,"Layer 6"
"cell_5205",6464.5078125,30966.296875,13,"Layer 6"
"cell_128",21057.603515625,32648.876953125,7,"Layer 4"
"cell_3744",8980.107421875,34700.93359375,8,"Layer 5"
"cell_6532",969.90283203125,27838.046875,5,"Hippocampus"
"cell_24",22121.716796875,35979.29296875,4,"Layer 2-3 lateral"
"cell_3059",12943.8779296875,7658.05029296875,1,"White matter"
"cell_6070",4726.8505859375,37068.91796875,4,"Layer 5"
"cell_5153",7637.8017578125,32951.00390625,13,"Layer 6"
"cell_2721",16121.048828125,17025.025390625,12,"White matter"
"cell_6128",3107.236328125,38193.1953125,16,"Layer 4"
"cell_2974",14660.6259765625,8357.029296875,1,"White matter"
"cell_3974",12763.310546875,27445.337890625,13,"Layer 6"
"cell_1221",17048.6015625,11289.5595703125,1,"White matter"
"cell_433",19591.74609375,32104.107421875,7,"Layer 4"
"cell_6154",2534.81518554688,38006.69140625,16,"Layer 4"
"cell_4455",13087.4287109375,7611.56201171875,1,"White matter"
"cell_1714",16448.103515625,37691.375,8,"Layer 2-3 lateral"
"cell_3993",12354.12890625,28089.341796875,13,"Layer 6"
"cell_2849",15110.90234375,10627.47265625,1,"White matter"
"cell_1513",17267.181640625,572.990112304688,1,"White matter"
"cell_5248",5441.00390625,31976.82421875,13,"Layer 6"
"cell_2308",12763.310546875,27445.337890625,13,"Layer 6"
"cell_7833",333.6474609375,29899.45703125,2,"Hippocampus"
"cell_6224",5283.6328125,32072.73046875,13,"Layer 6"
"cell_2345",16535.134765625,23984.892578125,13,"Layer 6"
"cell_2377",15894.04296875,24176.873046875,13,"Layer 6"
"cell_2185",15675.3662109375,30982.439453125,7,"Layer 4"
"cell_2415",15316.876953125,25868.583984375,13,"Layer 6"
"cell_5076",8987.1162109375,34575.9296875,4,"Layer 5"
"cell_6141",2784.98364257812,36811.55859375,16,"Layer 5"
"cell_6587",1273.48681640625,26184.935546875,5,"Hippocampus"
"cell_231",19815.16015625,34632.35546875,7,"Layer 2-3 lateral"
"cell_5145",7754.689453125,31341.572265625,13,"Layer 6"
"cell_6041",782.782836914062,41338.7578125,7,"Layer 4"
"cell_2865",12902.0703125,11456.7470703125,15,"White matter"
"cell_2222",14675.53515625,30464.41796875,10,"Layer 5"
"cell_3621",11703.95703125,34576.85546875,7,"Layer 4"
"cell_2861",13778.533203125,11505.0478515625,15,"White matter"
"cell_2872",17203.638671875,9087.5703125,1,"Ventricle"
"cell_2913",16041.6826171875,10357.5302734375,1,"White matter"
"cell_2955",14987.81640625,10444.8994140625,1,"White matter"
"cell_3247",13876.41015625,44.5133323669434,12,"White matter"
"cell_4147",9045.6279296875,27915.45703125,12,"White matter"
"cell_5772",1730.90856933594,44581.6640625,14,"Layer 2-3 medial"
"cell_1367",17714.111328125,8871.126953125,1,"Ventricle"
"cell_1520",17117.48046875,92.1380157470703,1,"White matter"
"cell_1098",20592.970703125,10888.234375,1,"Internal Capsule Caudoputamen"
"cell_168",18097.75390625,40458.78515625,5,"Pia Layer 1"
"cell_4135",9413.830078125,29169.78515625,13,"Layer 6"
"cell_1215",17177.81640625,12553.9052734375,1,"White matter"
"cell_261",18807.373046875,37916.6953125,10,"Layer 2-3 lateral"
"cell_1492",17773.384765625,5736.177734375,1,"White matter"
"cell_3955",12997.740234375,30264.640625,15,"Layer 6"
"cell_11",23022.787109375,37072.078125,5,"Pia Layer 1"
"cell_551",17246.81640625,32546.009765625,7,"Layer 4"
"cell_4014",11737.51171875,28649.015625,13,"Layer 6"
"cell_2933",15401.630859375,9607.7412109375,1,"White matter"
"cell_5856",4593.12158203125,40926.984375,14,"Layer 2-3 medial"
"cell_6593",1152.17248535156,47710.5546875,5,"Pia Layer 1"
"cell_4150",8985.1357421875,27994.853515625,12,"White matter"
"cell_1467",18153.849609375,1365.99951171875,1,"White matter"
"cell_3081",17117.48046875,92.1380157470703,1,"White matter"
"cell_1287",19542.375,9492.1552734375,6,"Internal Capsule Caudoputamen"
"cell_5297",8911.7255859375,27650.740234375,12,"White matter"
"cell_4164",13286.970703125,23583.755859375,1,"White matter"
"cell_2803",17160.806640625,14354.7373046875,12,"White matter"
"cell_1088",16781.29296875,15793.083984375,12,"White matter"
"cell_5534",5402.44091796875,26069.427734375,16,"Hippocampus"
"cell_4171",13086.212890625,24583.177734375,12,"Layer 6"
"cell_2937",15400.2431640625,10766.0537109375,1,"White matter"
"cell_2178",15800.9111328125,28953.15625,10,"Layer 5"
"cell_6030",1069.4345703125,41838.01171875,7,"Layer 4"
"cell_7048",1069.4345703125,41838.01171875,7,"Layer 4"
"cell_439",19481.986328125,32504.18359375,7,"Layer 4"
"cell_4297",12704.1220703125,22369.419921875,12,"White matter"
"cell_5627",1152.17248535156,47710.5546875,5,"Pia Layer 1"
"cell_2835",15938.314453125,10636.7314453125,1,"White matter"
"cell_2521",13086.212890625,24583.177734375,12,"Layer 6"
"cell_1368",17684.984375,8945.07421875,1,"Ventricle"
"cell_4616",6246.59228515625,45661.7265625,8,"Layer 2-3 medial"
"cell_2595",16035.8720703125,21351.310546875,12,"Layer 6"
"cell_2873",17163.818359375,7424.7841796875,1,"Ventricle"
"cell_2981",14630.9189453125,9582.8798828125,1,"White matter"
"cell_5065",9237.2041015625,32238.380859375,13,"Layer 6"
"cell_3015",13768.390625,8255.466796875,1,"White matter"
"cell_165",18620.841796875,40118.80859375,5,"Pia Layer 1"
"cell_941",16907.416015625,21810.015625,6,"Layer 6"
"cell_5217",6156.1953125,34165.421875,4,"Layer 6"
